"Object_type","Activity_type","facility","host","user.agent","created_timestamp","time_dif","uri","message","webError","user","user_name","type","severity","id","File_Size","seq_numbers"
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:00:50",142,NA,"normal.356",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0356",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:01:24",84,NA,"normal.357",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0357",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:01:26",2,NA,"normal.358.seq27",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0358",7440056,27
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:02:38",72,NA,"normal.359",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0359",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:05:08",150,NA,"normal.360",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0360",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:06:13",65,NA,"normal.361",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0361",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:07:06",53,NA,"normal.362",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0362",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:08:48",102,NA,"normal.363",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0363",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:09:36",48,NA,"normal.364",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0364",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:11:06",90,NA,"normal.365",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0365",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:11:07",1,NA,"normal.366",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0366",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:11:26",19,NA,"normal.367",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0367",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:11:31",5,NA,"normal.368",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0368",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:12:32",61,NA,"normal.369.seq27",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0369",10386662,27
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:12:49",17,NA,"normal.370",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0370",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T15:13:11",22,NA,"normal.371",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0371",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:01:13",73,NA,"normal.372",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0372",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:10:11",538,NA,"normal.373",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0373",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:21:08",657,NA,"normal.374.seq28",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0374",5463459,28
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:21:25",17,NA,"normal.375",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0375",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:21:28",3,NA,"normal.376",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0376",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:21:37",9,NA,"normal.377",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0377",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:21:58",21,NA,"normal.378",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0378",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:22:08",10,NA,"normal.379",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0379",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:22:21",13,NA,"normal.380",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0380",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:28:48",387,NA,"normal.381",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0381",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:28:49",1,NA,"normal.382",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0382",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:29:07",18,NA,"normal.383",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0383",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:38:26",559,NA,"normal.384.seq28",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0384",9147762,28
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:38:36",10,NA,"normal.385",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0385",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:42:07",211,NA,"normal.386",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0386",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T16:45:39",212,NA,"normal.387",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0387",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:06:43",403,NA,"normal.388",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0388",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:07:36",53,NA,"normal.389",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0389",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:14:44",428,NA,"normal.390",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0390",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:15:38",54,NA,"normal.391",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0391",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:24:33",535,NA,"normal.392.seq29",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0392",6459433,29
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:25:33",60,NA,"normal.393",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0393",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:26:41",68,NA,"normal.394",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0394",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:28:07",86,NA,"normal.395",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0395",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:29:48",101,NA,"normal.396",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0396",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:29:59",11,NA,"normal.397",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0397",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:30:21",22,NA,"normal.398",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0398",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:30:25",4,NA,"normal.399",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0399",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:30:30",5,NA,"normal.400",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0400",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:30:43",13,NA,"normal.401",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0401",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:41:13",630,NA,"normal.402.seq29",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0402",10080567,29
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:42:51",98,NA,"normal.403",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0403",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T17:44:20",89,NA,"normal.404",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0404",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T18:10:48",648,NA,"normal.405",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0405",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T18:10:53",5,NA,"normal.406",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0406",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T18:11:07",14,NA,"normal.407",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0407",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T18:16:51",344,NA,"normal.408.seq30",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0408",9060741,30
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T18:16:52",1,NA,"normal.409",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0409",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-04T18:18:30",98,NA,"normal.410",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0410",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:03:17",197,NA,"normal.411",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0411",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:08:25",308,NA,"normal.412",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0412",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:21:25",780,NA,"normal.413.seq30",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0413",6935524,30
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:21:33",8,NA,"normal.414",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0414",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:25:27",234,NA,"normal.415",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0415",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:28:23",176,NA,"normal.416",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0416",0,NA
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:29:18",55,NA,"normal.417",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0417",0,NA
"Document","Create","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:30:43",85,NA,"normal.418",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0418",0,NA
"Document","Rename","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:30:48",5,NA,"normal.419",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0419",0,NA
"Document","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:31:29",41,NA,"normal.420",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0420",0,NA
"Document","Download","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:33:36",127,NA,"normal.421.seq31",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0421",10061939,31
"Spreadsheet","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:34:10",34,NA,"normal.422",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0422",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:35:09",59,NA,"normal.423",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0423",0,NA
"Folder","View","GoogleDrive","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T09:36:52",103,NA,"normal.424",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0424",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:05:14",314,NA,"normal.425",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0425",0,NA
"File","Preview","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:06:59",105,NA,"normal.426",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0426",0,NA
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:25:02",1083,NA,"dont_care.427.seq31",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0427",6679491,31
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:29:33",271,NA,"dont_care.428.seq31",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0428",5849148,31
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:30:17",44,NA,"dont_care.429.seq31",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0429",5335825,31
"File","Download","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:35:38",321,NA,"dont_care.430.seq31",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0430",6711032,31
"Folder","View","Box","4.59.216.255","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:26.0) Gecko/20100101 Firefox/30.0","2014-06-05T10:38:39",181,NA,"normal.431",NA,"LargeDL.7.LSxZ.1.25@ranjani.com","LargeDL 7 LSxZ 1.25","elastica_logs","informational","generated_data_0431",0,NA
